證券代碼	簡稱	年月日	日報酬率 %
COID	Name	MDATE	ROIA
3037   	欣興         	20150421	  -2.0050
3231   	緯創         	20150421	  -0.9542
3481   	群創         	20150421	   0.3247
1102   	亞泥         	20150422	  -0.5141
1434   	福懋         	20150422	  -0.1479
1605   	華新         	20150422	  -0.8840
2303   	聯電         	20150422	   0.3559
2603   	長榮         	20150422	   0.4651
2809   	京城銀       	20150422	   1.0101
2890   	永豐金       	20150422	   0.7547
3037   	欣興         	20150422	  -1.2788
3231   	緯創         	20150422	   0.9634
3481   	群創         	20150422	  -1.2945
1102   	亞泥         	20150423	   1.1628
1434   	福懋         	20150423	   3.1111
1605   	華新         	20150423	   0.7804
2303   	聯電         	20150423	   3.5461
2603   	長榮         	20150423	   0.9259
2809   	京城銀       	20150423	   2.6667
2890   	永豐金       	20150423	   2.9963
3037   	欣興         	20150423	   0.7772
3231   	緯創         	20150423	   2.4809
3481   	群創         	20150423	   1.9672
1102   	亞泥         	20150424	   1.1494
1434   	福懋         	20150424	   0.5747
1605   	華新         	20150424	   1.5487
2303   	聯電         	20150424	   0.3425
2603   	長榮         	20150424	  -6.6514
2809   	京城銀       	20150424	  -1.4610
2890   	永豐金       	20150424	   0.3636
3037   	欣興         	20150424	  -0.5141
3231   	緯創         	20150424	   1.4898
3481   	群創         	20150424	   2.2508
1102   	亞泥         	20150427	   0.1263
1434   	福懋         	20150427	   0.0000
1605   	華新         	20150427	   0.1089
2303   	聯電         	20150427	   1.7065
2603   	長榮         	20150427	  -3.6855
2809   	京城銀       	20150427	   1.1532
2890   	永豐金       	20150427	   2.1739
3037   	欣興         	20150427	  -0.2584
3231   	緯創         	20150427	   0.7339
3481   	群創         	20150427	   0.6289
1102   	亞泥         	20150428	  -0.2522
1434   	福懋         	20150428	  -0.1429
1605   	華新         	20150428	  -0.1088
2303   	聯電         	20150428	  -0.3356
2603   	長榮         	20150428	   2.2959
2809   	京城銀       	20150428	   1.6287
2890   	永豐金       	20150428	   0.0000
3037   	欣興         	20150428	  -0.7772
3231   	緯創         	20150428	  -1.4572
3481   	群創         	20150428	  -0.9375
1102   	亞泥         	20150429	  -1.0114
1434   	福懋         	20150429	   0.7153
1605   	華新         	20150429	  -0.1089
2303   	聯電         	20150429	  -1.3468
2603   	長榮         	20150429	   2.9925
2809   	京城銀       	20150429	   0.9615
2890   	永豐金       	20150429	  -1.0638
3037   	欣興         	20150429	  -1.5666
3231   	緯創         	20150429	  -2.0333
3481   	群創         	20150429	  -0.9464
1102   	亞泥         	20150430	  -0.8940
1434   	福懋         	20150430	   3.6932
1605   	華新         	20150430	  -1.3086
2303   	聯電         	20150430	  -0.3413
2603   	長榮         	20150430	   0.9685
2809   	京城銀       	20150430	  -0.1587
2890   	永豐金       	20150430	  -0.3584
3037   	欣興         	20150430	  -2.9178
3231   	緯創         	20150430	  -1.3208
3481   	群創         	20150430	   1.2739
1102   	亞泥         	20150504	  -0.1289
1434   	福懋         	20150504	  -1.0959
1605   	華新         	20150504	   0.1105
2303   	聯電         	20150504	  -2.0548
2603   	長榮         	20150504	  -0.2398
2809   	京城銀       	20150504	   0.0000
2890   	永豐金       	20150504	   0.7194
3037   	欣興         	20150504	  -3.5519
3231   	緯創         	20150504	  -0.5736
3481   	群創         	20150504	   2.2013
1102   	亞泥         	20150505	   0.1290
1434   	福懋         	20150505	   2.0776
1605   	華新         	20150505	   0.4415
2303   	聯電         	20150505	   0.0000
2603   	長榮         	20150505	   0.9615
2809   	京城銀       	20150505	  -0.9539
2890   	永豐金       	20150505	   0.3571
3037   	欣興         	20150505	   1.6997
3231   	緯創         	20150505	  -1.7308
3481   	群創         	20150505	  -0.9231
1102   	亞泥         	20150506	  -0.5155
1434   	福懋         	20150506	  -0.6784
1605   	華新         	20150506	   2.1978
2303   	聯電         	20150506	   0.3497
2603   	長榮         	20150506	  -3.8095
2809   	京城銀       	20150506	  -0.9631
2890   	永豐金       	20150506	  -0.3559
3037   	欣興         	20150506	  -0.2786
3231   	緯創         	20150506	  -1.5656
3481   	群創         	20150506	   0.6211
1102   	亞泥         	20150507	  -0.2591
1434   	福懋         	20150507	   0.8197
1605   	華新         	20150507	  -1.8280
2303   	聯電         	20150507	  -2.0906
2603   	長榮         	20150507	  -0.4950
2809   	京城銀       	20150507	   0.1621
2890   	永豐金       	20150507	  -1.4286
3037   	欣興         	20150507	  -0.2793
3231   	緯創         	20150507	   1.5905
3481   	群創         	20150507	   2.4691
1102   	亞泥         	20150508	   0.1299
1434   	福懋         	20150508	  -0.9485
1605   	華新         	20150508	  -0.6572
2303   	聯電         	20150508	  -1.4235
2603   	長榮         	20150508	   0.9950
2809   	京城銀       	20150508	  -1.2945
2890   	永豐金       	20150508	   0.3623
3037   	欣興         	20150508	  -1.4006
3231   	緯創         	20150508	  -1.3699
3481   	群創         	20150508	  -1.2048
1102   	亞泥         	20150511	  -0.2594
1434   	福懋         	20150511	   0.0000
1605   	華新         	20150511	  -2.7563
2303   	聯電         	20150511	   1.0830
2603   	長榮         	20150511	  -1.7241
2809   	京城銀       	20150511	  -0.9836
2890   	永豐金       	20150511	   0.0000
3037   	欣興         	20150511	  -3.6932
3231   	緯創         	20150511	  -1.7857
3481   	群創         	20150511	  -2.1341
1102   	亞泥         	20150512	  -0.7802
1434   	福懋         	20150512	  -0.8208
1605   	華新         	20150512	   1.5873
2303   	聯電         	20150512	  -1.7857
2603   	長榮         	20150512	   0.7519
2809   	京城銀       	20150512	  -0.9934
2890   	永豐金       	20150512	   0.7220
3037   	欣興         	20150512	  -2.3599
3231   	緯創         	20150512	  -3.0303
3481   	群創         	20150512	  -0.3115
1102   	亞泥         	20150513	   0.7864
1434   	福懋         	20150513	  -1.2414
1605   	華新         	20150513	  -3.9063
2303   	聯電         	20150513	   1.4545
2603   	長榮         	20150513	   0.2488
2809   	京城銀       	20150513	  -1.1706
2890   	永豐金       	20150513	   2.1505
3037   	欣興         	20150513	   2.7190
3231   	緯創         	20150513	   4.1667
3481   	群創         	20150513	   2.5000
1102   	亞泥         	20150514	  -0.2601
1434   	福懋         	20150514	   0.6983
1605   	華新         	20150514	  -3.7166
2303   	聯電         	20150514	  -1.4337
2603   	長榮         	20150514	   1.4888
2809   	京城銀       	20150514	  -0.5076
2890   	永豐金       	20150514	  -1.7544
3037   	欣興         	20150514	  -4.1176
3231   	緯創         	20150514	  -1.6000
3481   	群創         	20150514	   0.0000
1102   	亞泥         	20150515	  -0.3911
1434   	福懋         	20150515	  -4.0222
1605   	華新         	20150515	   0.8444
2303   	聯電         	20150515	   0.0000
2603   	長榮         	20150515	  -2.6895
2809   	京城銀       	20150515	  -0.5102
2890   	永豐金       	20150515	   0.0000
3037   	欣興         	20150515	   1.8405
3231   	緯創         	20150515	   4.6748
3481   	群創         	20150515	   0.6098
1102   	亞泥         	20150518	   0.9162
1434   	福懋         	20150518	   5.3468
1605   	華新         	20150518	  -1.3158
2303   	聯電         	20150518	  -1.0909
2603   	長榮         	20150518	  -3.0151
2809   	京城銀       	20150518	   0.6838
2890   	永豐金       	20150518	   0.3571
3037   	欣興         	20150518	  -3.0120
3231   	緯創         	20150518	  -1.3592
3481   	群創         	20150518	   3.0303
1102   	亞泥         	20150519	   0.3891
1434   	福懋         	20150519	  -0.5487
1605   	華新         	20150519	   2.3030
2303   	聯電         	20150519	   2.5735
2603   	長榮         	20150519	   2.0725
2809   	京城銀       	20150519	   1.1885
2890   	永豐金       	20150519	   0.7117
3037   	欣興         	20150519	   2.7950
3231   	緯創         	20150519	   0.7874
3481   	群創         	20150519	   4.7059
1102   	亞泥         	20150520	  -0.1292
1434   	福懋         	20150520	  -2.4828
1605   	華新         	20150520	  -1.5403
2303   	聯電         	20150520	  -0.3584
2603   	長榮         	20150520	  -1.5228
2809   	京城銀       	20150520	  -1.6779
2890   	永豐金       	20150520	   0.3534
3037   	欣興         	20150520	  -1.8127
3231   	緯創         	20150520	  -2.1484
3481   	群創         	20150520	   0.2809
1102   	亞泥         	20150521	  -0.6468
1434   	福懋         	20150521	  -4.9505
1605   	華新         	20150521	  -0.9627
2303   	聯電         	20150521	  -0.7194
2603   	長榮         	20150521	  -6.9588
2809   	京城銀       	20150521	  -0.8532
2890   	永豐金       	20150521	  -0.7042
3037   	欣興         	20150521	  -0.6154
3231   	緯創         	20150521	  -1.5968
3481   	群創         	20150521	  -0.2801
1102   	亞泥         	20150522	   0.0000
1434   	福懋         	20150522	   2.8274
1605   	華新         	20150522	   1.8226
2303   	聯電         	20150522	   0.7246
2603   	長榮         	20150522	   0.0000
2809   	京城銀       	20150522	  -0.1721
2890   	永豐金       	20150522	   0.0000
3037   	欣興         	20150522	   2.7864
3231   	緯創         	20150522	   0.0000
3481   	群創         	20150522	   0.0000
1102   	亞泥         	20150525	  -0.3906
1434   	福懋         	20150525	  -2.1708
1605   	華新         	20150525	  -0.8353
2303   	聯電         	20150525	  -0.7194
2603   	長榮         	20150525	   0.0000
2809   	京城銀       	20150525	   0.1724
2890   	永豐金       	20150525	  -1.0638
3037   	欣興         	20150525	  -0.9036
3231   	緯創         	20150525	   3.0426
3481   	群創         	20150525	  -0.2809
1102   	亞泥         	20150526	   0.6536
1434   	福懋         	20150526	   0.5917
1605   	華新         	20150526	  -0.2407
2303   	聯電         	20150526	   0.7246
2603   	長榮         	20150526	  -0.5540
2809   	京城銀       	20150526	   1.2048
2890   	永豐金       	20150526	   1.4337
3037   	欣興         	20150526	   4.5593
3231   	緯創         	20150526	  -0.3937
3481   	群創         	20150526	   0.2817
1102   	亞泥         	20150527	   0.2597
1434   	福懋         	20150527	   0.7353
1605   	華新         	20150527	  -0.8444
2303   	聯電         	20150527	   0.3597
2603   	長榮         	20150527	  -1.1142
2809   	京城銀       	20150527	   1.8707
2890   	永豐金       	20150527	   0.0000
3037   	欣興         	20150527	  -0.5814
3231   	緯創         	20150527	  -0.5929
3481   	群創         	20150527	   6.1798
1102   	亞泥         	20150528	  -0.9067
1434   	福懋         	20150528	  -1.8978
1605   	華新         	20150528	   2.0681
2303   	聯電         	20150528	   1.0753
2603   	長榮         	20150528	  -1.1268
2809   	京城銀       	20150528	   0.3339
2890   	永豐金       	20150528	  -0.3534
3037   	欣興         	20150528	   2.9240
3231   	緯創         	20150528	   1.9881
3481   	群創         	20150528	  -0.7937
1102   	亞泥         	20150529	   1.6993
1434   	福懋         	20150529	  -0.8929
1605   	華新         	20150529	  -5.3635
2303   	聯電         	20150529	  -1.4184
2603   	長榮         	20150529	   0.5698
2809   	京城銀       	20150529	   0.1664
2890   	永豐金       	20150529	   0.3546
3037   	欣興         	20150529	  -4.8295
3231   	緯創         	20150529	  -1.7544
3481   	群創         	20150529	   1.3333
1102   	亞泥         	20150601	  -2.3136
1434   	福懋         	20150601	  -0.9009
1605   	華新         	20150601	   1.5113
2303   	聯電         	20150601	  -1.0791
2603   	長榮         	20150601	  -3.3994
2809   	京城銀       	20150601	  -0.8306
2890   	永豐金       	20150601	  -1.0601
3037   	欣興         	20150601	   2.6866
3231   	緯創         	20150601	  -1.1905
3481   	群創         	20150601	  -3.9474
1102   	亞泥         	20150602	   0.1316
1434   	福懋         	20150602	   1.2121
1605   	華新         	20150602	   0.6203
2303   	聯電         	20150602	  -0.3636
2603   	長榮         	20150602	  -0.2933
2809   	京城銀       	20150602	  -0.5025
2890   	永豐金       	20150602	  -0.3571
3037   	欣興         	20150602	  -3.4884
3231   	緯創         	20150602	   0.0000
3481   	群創         	20150602	  -0.8219
1102   	亞泥         	20150603	   0.2628
1434   	福懋         	20150603	   0.0000
1605   	華新         	20150603	  -1.2330
2303   	聯電         	20150603	   0.7299
2603   	長榮         	20150603	  -1.1765
2809   	京城銀       	20150603	  -0.5051
2890   	永豐金       	20150603	   0.7168
3037   	欣興         	20150603	  -2.1084
3231   	緯創         	20150603	  -1.2048
3481   	群創         	20150603	   2.4862
1102   	亞泥         	20150604	  -1.8349
1434   	福懋         	20150604	   0.0000
1605   	華新         	20150604	  -3.3708
2303   	聯電         	20150604	  -2.5362
2603   	長榮         	20150604	  -1.7857
2809   	京城銀       	20150604	  -1.3536
2890   	永豐金       	20150604	  -1.7794
3037   	欣興         	20150604	  -5.8462
3231   	緯創         	20150604	  -2.2358
3481   	群創         	20150604	  -2.9650
1102   	亞泥         	20150605	  -1.2016
1434   	福懋         	20150605	  -1.7964
1605   	華新         	20150605	  -1.2920
2303   	聯電         	20150605	  -0.7435
2603   	長榮         	20150605	  -0.6061
2809   	京城銀       	20150605	   0.6861
2890   	永豐金       	20150605	  -0.7246
3037   	欣興         	20150605	  -3.2680
3231   	緯創         	20150605	   0.6237
3481   	群創         	20150605	  -2.2222
1102   	亞泥         	20150608	   1.8919
1434   	福懋         	20150608	   1.3720
1605   	華新         	20150608	  -2.3560
2303   	聯電         	20150608	  -1.1236
2603   	長榮         	20150608	  -3.3537
2809   	京城銀       	20150608	   0.1704
